domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,logit_mean,61,task,0,47407,41482,0.9213393761149414,0.8061889594363701,0.8599264250919687,38219,3263,9188
CR,logit_mean,61,task,1,4384,104,0.625,0.014826642335766423,0.02896613190730837,65,39,4319
CR,logit_mean,61,task,2,1298,6686,0.19413700269219264,1.0,0.32515030060120237,1298,5388,0
CR,logit_mean,61,task,3,12257,17074,0.5797118425676467,0.8075385494003426,0.6749173229688725,9898,7176,2359
CR,logit_mean,61,social,0,954,8548,0.0558025269068788,0.5,0.10039991580719848,477,8071,477
CR,logit_mean,61,social,1,3077,4366,0.6113147045350436,0.8674033149171271,0.7171839312105335,2669,1697,408
CR,logit_mean,61,social,2,11812,4381,1.0,0.3708940060954961,0.5410980053109368,4381,0,7431
CR,logit_mean,61,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,61,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,61,task,0,47407,41426,0.9215227152030127,0.8052608264602273,0.8594778967275674,38175,3251,9232
CR,prob_mean,61,task,1,4384,104,0.6346153846153846,0.015054744525547446,0.029411764705882353,66,38,4318
CR,prob_mean,61,task,2,1298,6711,0.19341379824169275,1.0,0.3241353477337995,1298,5413,0
CR,prob_mean,61,task,3,12257,17105,0.5790704472376498,0.8081096516276414,0.674681561201553,9905,7200,2352
CR,prob_mean,61,social,0,954,8525,0.05583577712609971,0.4989517819706499,0.10043253507753983,476,8049,478
CR,prob_mean,61,social,1,3077,4363,0.6119642447856979,0.8677283067923302,0.717741935483871,2670,1693,407
CR,prob_mean,61,social,2,11812,4407,1.0,0.37309515746698274,0.5434367100314446,4407,0,7405
CR,prob_mean,61,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,61,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,61,task,0,47407,41273,0.9212560269425533,0.8020545489062797,0.857532701849346,38023,3250,9384
CR,label_majority,61,task,1,4384,122,0.5573770491803278,0.01551094890510949,0.030181979582778514,68,54,4316
CR,label_majority,61,task,2,1298,6865,0.189075018208303,1.0,0.318020335660909,1298,5567,0
CR,label_majority,61,task,3,12257,17086,0.5832845604588552,0.813086399608387,0.6792761476331663,9966,7120,2291
CR,label_majority,61,social,0,954,8511,0.05498766302432147,0.49056603773584906,0.0988906497622821,468,8043,486
CR,label_majority,61,social,1,3077,4468,0.6103401969561325,0.886252843678908,0.7228628230616302,2727,1741,350
CR,label_majority,61,social,2,11812,4316,0.9997683039851715,0.36530646799864547,0.535094246031746,4315,1,7497
CR,label_majority,61,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,61,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_mean,121,task,0,47407,42323,0.9179642274885996,0.8195203240027844,0.8659534158029645,38851,3472,8556
CR,logit_mean,121,task,1,4384,15,1.0,0.0034215328467153286,0.00681973175721755,15,0,4369
CR,logit_mean,121,task,2,1298,6694,0.19390498954287422,1.0,0.32482482482482483,1298,5396,0
CR,logit_mean,121,task,3,12257,16314,0.6010788280004904,0.8000326344129884,0.6864302964544468,9806,6508,2451
CR,logit_mean,121,social,0,954,8924,0.05905423576871358,0.5524109014675053,0.1067017614901802,527,8397,427
CR,logit_mean,121,social,1,3077,4304,0.637546468401487,0.891777705557361,0.7435306868987942,2744,1560,333
CR,logit_mean,121,social,2,11812,4067,1.0,0.3443108703013884,0.5122488821714214,4067,0,7745
CR,logit_mean,121,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,121,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,121,task,0,47407,42280,0.9176206244087038,0.8183812517138819,0.8651644050977287,38797,3483,8610
