corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi,metadata_head,single_audio_w2vbert2,causal_mean,12,noxi,063,31992,0.7798403848867156,0.0886649670995805,0.11485038316365774,0.8192505513927361
noxi,metadata_head,single_audio_w2vbert2,causal_mean,12,noxi,074,47716,0.7944116527248892,0.05389479383530584,0.06968914336925894,0.8039795490894937
noxi,metadata_head,single_audio_w2vbert2,causal_mean,12,noxi,075,49752,0.8589910928348566,0.05186102711164118,0.07065531571386713,0.8767891740855202
noxi,metadata_head,single_audio_w2vbert2,causal_mean,12,noxi,076,25068,0.7300499870827195,0.06158962218983366,0.08143426859747092,0.7798515170655371
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,007,108642,0.9071978624275768,0.05724934143914966,0.07428839480823214,0.9103604731467455
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,009,45214,0.5819831175761715,0.06629113350478114,0.08417609922217667,0.595169418234828
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,011,72010,0.8546203284351879,0.058325637434312114,0.0816736096051087,0.8574281327963319
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,014,53448,0.7163886908533813,0.07091448319167659,0.0858847440357567,0.7647075209072276
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,058,75506,0.6662705009440574,0.055632352558983224,0.07362566916019517,0.6711112701242103
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,062,67788,0.5158512753633461,0.09166868808975089,0.11405219026491412,0.629563591014805
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,063,31992,0.7795799195903479,0.08854137847481257,0.11478073803233567,0.8193024938566061
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,074,47716,0.7913606162942882,0.05417833278877555,0.07008210135265988,0.8008118938462562
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,075,49752,0.8564170195613422,0.051961945837742364,0.0712307419710863,0.8738749771943507
noxi,metadata_head,single_audio_w2vbert2,causal_mean,25,noxi,076,25068,0.7156502942079906,0.06333412706269875,0.08332873253243327,0.7637220626016548
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,007,108642,0.9017351084286328,0.05859384437957976,0.07628752861149683,0.9051618394139324
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,009,45214,0.5787372746923413,0.06639570645153386,0.08392141202338266,0.5908812958704482
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,011,72010,0.8383228500675112,0.061482644071983644,0.08580702091620535,0.8416317201854786
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,014,53448,0.6892138917778637,0.07362551412842333,0.08930346650255609,0.7346128642406023
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,058,75506,0.6696946384250908,0.054877558290306674,0.07287479355341461,0.6747264525599936
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,062,67788,0.5139044435805499,0.09132005282419044,0.11349876524452146,0.624642186915305
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,063,31992,0.7787457357189302,0.08851237504224571,0.11473999632467782,0.818958106611593
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,074,47716,0.7838400710961838,0.05493021796020758,0.07107534568652044,0.7930533921069677
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,075,49752,0.8511805112576226,0.05235295584250514,0.07237656128064542,0.8679485302078346
noxi,metadata_head,single_audio_w2vbert2,causal_mean,50,noxi,076,25068,0.6889891798200994,0.06630616664619936,0.08652710158653933,0.7337269627329907
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,007,108642,0.8914620048479992,0.06059296279917456,0.07986535089425043,0.8954343311051485
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,009,45214,0.5706989446139409,0.06629940452752084,0.0836840240867854,0.5811637870262261
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,011,72010,0.8090421672020792,0.06627224015473235,0.09255723689027696,0.8134862825250583
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,014,53448,0.643817249283305,0.0773083558659492,0.0942414530876048,0.6843623996640941
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,058,75506,0.6671502114345244,0.0541401454146239,0.07251727539070672,0.6726443309349007
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,062,67788,0.5040326906095737,0.09093709453049831,0.11328243480556348,0.6083118657673158
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,063,31992,0.7740132858341402,0.08890932597412204,0.11533225865231586,0.8155467905166893
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,074,47716,0.7701597812882893,0.05632705459430553,0.07281235738893067,0.7790635212400068
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,075,49752,0.8402184184656069,0.05341620672181684,0.07473024475556116,0.855740776576258
noxi,metadata_head,single_audio_w2vbert2,causal_mean,100,noxi,076,25068,0.6477243026232797,0.07005330454326536,0.09073621740798771,0.687139840064697
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,007,108642,0.9116833132718789,0.055939952699884686,0.0725521445593123,0.9147125615143519
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,009,45214,0.581857920950512,0.06640754442009124,0.08451103941181332,0.5956145205496579
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,011,72010,0.8695880117057675,0.05501019751802706,0.07754347654375028,0.8721102863224577
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,014,53448,0.7401310921183362,0.06801506698478198,0.08242306301742222,0.7903738995009414
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,058,75506,0.6585272928157495,0.056564214718911106,0.07468108878721709,0.6632115178051246
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,062,67788,0.5149545999628448,0.09199190442249754,0.11463651779330894,0.6300126176577454
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,063,31992,0.7810747021795278,0.08852760044138515,0.11457945059540475,0.8203582117787865
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,074,47716,0.797180431654693,0.05346886688582418,0.0692090000115973,0.806683905597283
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,075,49752,0.8625810769416258,0.051362468632990606,0.0697324093172159,0.8804299801082103
noxi,metadata_head,single_audio_w2vbert2,center_mean,5,noxi,076,25068,0.7420912209241196,0.05994774533007503,0.0796011833137811,0.7929676773465915
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,007,108642,0.9128932305684262,0.05548366973675246,0.07197393399801015,0.9160764664725335
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,009,45214,0.5850955527290899,0.06591859300442054,0.0838546655657086,0.5983195192349839
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,011,72010,0.8705998837405642,0.054643836270935074,0.07713081843169928,0.8733272888869501
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,014,53448,0.7428875721197709,0.06749134111322005,0.0816816990465249,0.7924767773383949
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,058,75506,0.6623595545679178,0.05605571482985371,0.0740079120382564,0.6670891168793758
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,062,67788,0.5173307634860083,0.0915537428602742,0.11400881963863303,0.6317316274162835
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,063,31992,0.7826399733114038,0.0881438155241451,0.11403357382004913,0.8222817626968376
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,074,47716,0.7998122077780601,0.05299650857298486,0.06859724391308222,0.8091275864486674
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,075,49752,0.8646565175009367,0.05084075323467521,0.0690988492713315,0.8821561947675229
noxi,metadata_head,single_audio_w2vbert2,center_mean,12,noxi,076,25068,0.7441429834849428,0.05946994049211074,0.07900055640045897,0.7945538693411149
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,007,108642,0.9142207046826131,0.05496238525371685,0.0712644941944623,0.9177278540288523
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,009,45214,0.5894047114620609,0.06515454560306945,0.08276058415903091,0.6015568910030419
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,011,72010,0.8708730987154323,0.05449563053582136,0.07681817606605983,0.8740529201580743
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,014,53448,0.7458998629529068,0.06664113210014184,0.08052728764572305,0.7939176976682906
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,058,75506,0.6681977597651553,0.05523792440489774,0.07291351355648523,0.6730858353420518
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,062,67788,0.5211473857864548,0.09079955086611449,0.11286919428087192,0.6340131216160144
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,063,31992,0.7855159782089224,0.08745639923640576,0.11301200594048827,0.8258413762844848
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,074,47716,0.8030631644296532,0.052230800565140456,0.06772650017218633,0.8120300289768291
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,075,49752,0.8675362335056331,0.05006364101814168,0.06815817109744768,0.8843455232501932
noxi,metadata_head,single_audio_w2vbert2,center_mean,25,noxi,076,25068,0.7453225676334012,0.058942049493066015,0.07817261117336197,0.7945119776390214
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,007,108642,0.914067070032677,0.05493769854276113,0.07104366362886796,0.9182013042297549
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,009,45214,0.5931464143232292,0.06427150297603902,0.0812630002434717,0.6035789029129445
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,011,72010,0.868536419151015,0.05492642855885535,0.07703996093475507,0.8727431470688806
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,014,53448,0.7454703707629922,0.06557858910918207,0.0792326017166194,0.7903088248951726
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,058,75506,0.6736687298799349,0.054129197411358805,0.07156671063344443,0.6790334864531872
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,062,67788,0.5254963842285131,0.08948628936996982,0.11102005833361124,0.6347425060904889
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,063,31992,0.7904184013954315,0.08628581032284662,0.1111653399635762,0.8322374540118119
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,074,47716,0.8049757406496847,0.05155441031590718,0.06684142290529534,0.8134076824640408
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,075,49752,0.8692659796471973,0.04918142884680016,0.06736423782503159,0.8848625017101043
noxi,metadata_head,single_audio_w2vbert2,center_mean,50,noxi,076,25068,0.7401305425687996,0.059052374109048796,0.07765499236196549,0.786889161006005
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,007,108642,0.9102588936455823,0.055554128553656865,0.07209253494065318,0.9156748899539756
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,009,45214,0.5950370129405633,0.06317217979444083,0.07946699633623754,0.6034774592204442
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,011,72010,0.8612975432262138,0.056272429202897385,0.07815819549129605,0.8680997071481961
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,014,53448,0.7304190603152216,0.06504980712354261,0.0790538828872828,0.7704165904255348
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,058,75506,0.6753210691439965,0.05257583097987367,0.07014843531008502,0.682184932988261
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,062,67788,0.5264896789769017,0.08744203414946482,0.108449707571985,0.6278150262442974
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,063,31992,0.7965765924921034,0.08462583589027904,0.10844912674651448,0.8416906343142091
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,074,47716,0.8007196358022493,0.05139532339161663,0.06667023118323069,0.8085801785627964
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,075,49752,0.8674080366064884,0.048797624356581124,0.06725257690537823,0.8810095266201569
noxi,metadata_head,single_audio_w2vbert2,center_mean,100,noxi,076,25068,0.7176497175967359,0.060565106124102736,0.07862208949978028,0.7612864010359277
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,007,108642,0.9101163347553761,0.05650275230092516,0.07323643455082585,0.9130690183449791
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,009,45214,0.5804637449863149,0.06666564389228816,0.08481535919988764,0.5944858399385523
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,011,72010,0.86608426401678,0.05593992608091476,0.07862049602386886,0.8685183014781684
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,014,53448,0.7344989456729815,0.06884910616136225,0.08345731000724223,0.7848169078451418
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,058,75506,0.6575980049574097,0.05669748167336716,0.07491622103870595,0.6623036208452826
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,062,67788,0.5138141943553237,0.09216412081761026,0.11490389065364708,0.629111564906818
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,063,31992,0.7795569179197571,0.08885414278823094,0.11503516077932961,0.8187311515397172
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,074,47716,0.7944241970499374,0.05392310916722447,0.06977629235543029,0.8040750968476983
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,075,49752,0.859873026275487,0.05190740083946106,0.07049055291495507,0.8779284677923225
noxi,metadata_head,single_audio_w2vbert2,causal_median,5,noxi,076,25068,0.7360974903791757,0.060867979700093965,0.0806525503670843,0.7867126174185849
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,007,108642,0.9092759799729891,0.05670418506192928,0.07354641300720023,0.9122874806574225
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,009,45214,0.5815397150611371,0.06650660998258116,0.08457001469004566,0.5952923914578861
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,011,72010,0.8624247815705439,0.056723120228413026,0.07962006806475337,0.8649568343647956
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,014,53448,0.7288738392009729,0.06958470668838453,0.08428029344319453,0.7787015429273305
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,058,75506,0.6609025738373967,0.056314662066753424,0.07445762656137253,0.6656203352013956
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,062,67788,0.5146949263867755,0.09201304372133925,0.11463125058392855,0.6296350885056129
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,063,31992,0.7794533836088033,0.08878785690127103,0.11499289527161571,0.8188898322252653
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,074,47716,0.7936246885645952,0.05402165545834237,0.06987291820417127,0.8032281952361381
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,075,49752,0.8585231647496436,0.0519770958458827,0.07080868767917892,0.87645831650197
noxi,metadata_head,single_audio_w2vbert2,causal_median,12,noxi,076,25068,0.7296026585319368,0.061683581371484636,0.0815410037871537,0.7795140213578884
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,007,108642,0.9066409303815584,0.057454859456878685,0.07455709560537699,0.9097409736359097
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,009,45214,0.5806848857766004,0.06652738441830028,0.08444245052551103,0.5939747736375872
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,011,72010,0.8541155216703813,0.05847063812663675,0.08186391263809083,0.8568259356707292
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,014,53448,0.714716749751036,0.07120545808692647,0.08630331803636958,0.7632380683964155
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,058,75506,0.6652915718861584,0.05575552083758066,0.07381262414203953,0.6700535203563042
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,062,67788,0.5146419662830807,0.0918616946416204,0.11435185790226919,0.6287576801659125
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,063,31992,0.7789132862760377,0.0886690174537293,0.11498705445771411,0.8187009229957488
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,074,47716,0.7903731207227968,0.054309867323420816,0.070318967595286,0.7997759845228186
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,075,49752,0.8553911608783418,0.05220867628429882,0.07154547822216113,0.8730811606311735
noxi,metadata_head,single_audio_w2vbert2,causal_median,25,noxi,076,25068,0.7141219553610485,0.06359735378384836,0.08367119757799654,0.7625276227933269
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,007,108642,0.9001999859866566,0.05908600579018731,0.07699748622918104,0.9034412543962375
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,009,45214,0.5750500112070864,0.06697859516397883,0.0846398056620459,0.5876103922201967
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,011,72010,0.8363972380304964,0.06190510772384557,0.08645004082262944,0.8394369116897994
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,014,53448,0.6847847220023175,0.07416954591934849,0.09028113022998743,0.7304288960625732
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,058,75506,0.6678211841935365,0.05514861838764318,0.07324115362861015,0.6727055773426958
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,062,67788,0.5109040408271114,0.09179673757954711,0.1142158763804509,0.6225834609497015
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,063,31992,0.7773103870940505,0.08876077436964029,0.11522471200008079,0.8173583566005101
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,074,47716,0.7818849978386786,0.05529333254057277,0.07158162570647646,0.791050534004614
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,075,49752,0.8490737811445759,0.052851817572264675,0.07305463072345887,0.8664808902521787
noxi,metadata_head,single_audio_w2vbert2,causal_median,50,noxi,076,25068,0.6844424806707746,0.06705457691160954,0.08758004808537359,0.7298972459411038
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,007,108642,0.888276384962901,0.06150271785977729,0.08128347464455501,0.8917705087528335
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,009,45214,0.5671427410279223,0.06724266426972035,0.08463605280546026,0.5787937533717555
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,011,72010,0.8049909870727503,0.0669543663289415,0.09393336004818338,0.8086575486970499
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,014,53448,0.63241549302532,0.07896900656237187,0.09662077020954893,0.6737283224857901
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,058,75506,0.6642484970202067,0.05466706665920841,0.0731246536366939,0.6693601993452706
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,062,67788,0.4981701426871736,0.09191862070039993,0.1145132220688455,0.6036599587546916
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,063,31992,0.7709977597880583,0.08946358868357951,0.11643843563599253,0.8114903132589912
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,074,47716,0.7663679198081094,0.056949835646053125,0.07386061299799056,0.7749370166821842
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,075,49752,0.8366941233933003,0.0541673664208381,0.07592000250897082,0.8536189311314462
noxi,metadata_head,single_audio_w2vbert2,causal_median,100,noxi,076,25068,0.636301194689184,0.07180274044271934,0.09321672302508734,0.6764785235942895
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,007,108642,0.9114584609789251,0.056032088670062534,0.07266738781120775,0.9144544048030417
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,009,45214,0.58134092284759,0.06649880695050096,0.08461667487140591,0.5951584271096988
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,011,72010,0.8693045990260649,0.05510033213956637,0.0776533012730978,0.8717754478420213
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,014,53448,0.7394229301607805,0.06814629769884886,0.08259738678979457,0.7897856791729289
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,058,75506,0.6577049598195144,0.05664331416457829,0.07481053458137445,0.6623667190994633
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,062,67788,0.5144425473866505,0.09206340702268405,0.11475042643785745,0.6295792741129846
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,063,31992,0.7807070486844527,0.08864867822882379,0.1147066364155989,0.819984423862301
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,074,47716,0.7963314642685168,0.05360395224531976,0.06939690935504429,0.8058750544868607
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,075,49752,0.8622143397327726,0.05145825120429455,0.06985403233422657,0.8801681887353758
noxi,metadata_head,single_audio_w2vbert2,center_median,5,noxi,076,25068,0.7416751480975939,0.06003115879983208,0.0797065482131172,0.7927003873028337
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,007,108642,0.9124395788545056,0.055651719409931404,0.07220337418625532,0.9155657011136327
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,009,45214,0.5837711098333025,0.06613368984191031,0.08411613778473895,0.5970864801570158
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,011,72010,0.8704223803047474,0.054719243101730895,0.07722879535423695,0.8730559702931086
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,014,53448,0.74169362976898,0.06773267777439677,0.08202440722409599,0.7915173541063397
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,058,75506,0.6612006873686578,0.0561858552991664,0.07420902251777321,0.6658496297608018
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,062,67788,0.516197792987731,0.0917497087005097,0.11429353721102661,0.6309909754142949
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,063,31992,0.7820188007785194,0.08829495142182764,0.11422942025750564,0.8217282031528108
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,074,47716,0.7988618082438511,0.05313529453126896,0.06882732980116024,0.8081294641232216
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,075,49752,0.8638364158047168,0.051044381286656226,0.06936434730471658,0.8815657652468347
noxi,metadata_head,single_audio_w2vbert2,center_median,12,noxi,076,25068,0.7434000510056264,0.05964012620016919,0.07922529888177088,0.7942066632434188
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,007,108642,0.9136736490332538,0.05518499606671204,0.0715977698124696,0.9170003491012044
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,009,45214,0.5871133872178946,0.06559800351765359,0.08334376641161394,0.5997301830582229
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,011,72010,0.8710090569749862,0.05446702734945975,0.07689671302202383,0.8739276768352994
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,014,53448,0.7451812806033851,0.06693145196255207,0.08095195409919582,0.7937324396465195
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,058,75506,0.666196542484718,0.05548163136645742,0.07329284680475202,0.6709295286178392
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,062,67788,0.5184290580050259,0.0912597754727855,0.11355745449628953,0.6323283679624552
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,063,31992,0.7837844145777412,0.08779542608219411,0.11355946621268659,0.8240379634725598
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,074,47716,0.8022605647251216,0.05254557617253052,0.06803834204650024,0.8111864500152492
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,075,49752,0.8664226479069225,0.050450478111655296,0.06860275940995933,0.8839027751526892
noxi,metadata_head,single_audio_w2vbert2,center_median,25,noxi,076,25068,0.7459651954638791,0.059141667301927665,0.07846160839857158,0.7962764905694549
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,007,108642,0.9140107122874656,0.05506598613783304,0.07129166038061031,0.9176588840602501
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,009,45214,0.5920975340370722,0.06500749303271128,0.0819722060176438,0.6038268559455671
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,011,72010,0.8703653765879701,0.05453992208667919,0.07682418390849251,0.873835962632698
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,014,53448,0.7450176570398651,0.06633041566715248,0.08004172166897083,0.7915351710784228
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,058,75506,0.6718465483792689,0.05461046378394728,0.07205993575812168,0.6768018316621337
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,062,67788,0.5205533773220907,0.09041076869380667,0.11227742055907128,0.6316432042240934
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,063,31992,0.7877784547482742,0.08677853979513252,0.11217351818687647,0.8286784683075441
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,074,47716,0.8057007342914805,0.05195803964845958,0.06712448841996836,0.8138053300483987
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,075,49752,0.8679815439964449,0.04982247635494197,0.06802908948853346,0.8850634731328441
noxi,metadata_head,single_audio_w2vbert2,center_median,50,noxi,076,25068,0.7446410402875617,0.058983420286371734,0.07784131266079315,0.7932290981417514
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,007,108642,0.9104597911659013,0.05559959425778025,0.07238486539054,0.9148289102745156
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,009,45214,0.5966038438930545,0.06409706801987472,0.08012242604944698,0.6065797221852994
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,011,72010,0.8656737413640844,0.05549366034147284,0.07761045208926023,0.8704969614926373
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,014,53448,0.7309619995692411,0.06683715142295307,0.0806417641667704,0.7751112841329638
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,058,75506,0.6714328227925703,0.05350896165858498,0.0710593978877876,0.6771075660129571
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,062,67788,0.5157769040613968,0.08890117381361218,0.1103447270061826,0.6185284377681372
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,063,31992,0.796860201043882,0.08477479707356286,0.10888502349882008,0.840036029173691
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,074,47716,0.8044198876883731,0.05184787254566145,0.06669867411315593,0.8116671046078445
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,075,49752,0.8684801485822511,0.04964602711048131,0.06758117130815117,0.8844983644863963
noxi,metadata_head,single_audio_w2vbert2,center_median,100,noxi,076,25068,0.7260966575784591,0.06011286397509973,0.07875892464806127,0.7694487372304333
noxi,metadata_head,single_audio_w2vbert2,deadband,0.005:0.2,noxi,007,108642,0.9104460033734171,0.05632222825759616,0.0730418351721195,0.9135036684093825
noxi,metadata_head,single_audio_w2vbert2,deadband,0.005:0.2,noxi,009,45214,0.5825068233049875,0.06633901852465256,0.08438654939328802,0.596172719327308
noxi,metadata_head,single_audio_w2vbert2,deadband,0.005:0.2,noxi,011,72010,0.8653222675768311,0.055999932741649376,0.07876074339771306,0.8678992999420553
noxi,metadata_head,single_audio_w2vbert2,deadband,0.005:0.2,noxi,014,53448,0.7339575165045139,0.06884424863128628,0.08336313568590374,0.7837254575212604
