domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CC,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,400308,0.5869116374058859,0.32490068948651635,28,400280,236,2390,0.0005895872888977715,0.005970820425702008,10.127118644067796,2154
CC,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,400308,0.5879499679001465,0.3252123655828471,28,400280,236,1798,0.0005895872888977715,0.0044918557010092935,7.61864406779661,1562
CC,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,400308,0.5845821704181966,0.32281653139862865,28,400280,236,3581,0.0005895872888977715,0.00894623763365644,15.173728813559322,3345
CC,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,400308,0.5846623419507159,0.32242498644026407,28,400280,236,3049,0.0005895872888977715,0.007617167982412311,12.919491525423728,2813
CC,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,400308,0.5866819355632098,0.32456184076737693,28,400280,236,2453,0.0005895872888977715,0.006128210252823024,10.39406779661017,2217
CC,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,400308,0.5872679579176112,0.3243131801640444,28,400280,236,1867,0.0005895872888977715,0.004664235035475167,7.911016949152542,1631
CC,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,400308,0.5933530980438708,0.33256341737039724,28,400280,236,1320,0.0005895872888977715,0.0032976916158688916,5.593220338983051,1084
CC,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,400308,0.5847489852246395,0.32279777228000317,28,400280,236,3230,0.0005895872888977715,0.008069351453982212,13.686440677966102,2994
CC,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,400308,0.5859648097801224,0.324058814087382,28,400280,236,2701,0.0005895872888977715,0.006747776556410513,11.444915254237289,2465
CC,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,400308,0.5874306216644467,0.32504058116189577,28,400280,236,2080,0.0005895872888977715,0.005196362546217648,8.813559322033898,1844
CC,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,400308,0.5913124950411593,0.32999902131547815,28,400280,236,1490,0.0005895872888977715,0.003722394323973219,6.313559322033898,1254
CC,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,400308,0.5993498261454188,0.34076668470092386,28,400280,236,1014,0.0005895872888977715,0.0025332267412811033,4.296610169491525,778
CC,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,400308,0.5881068299173766,0.3267986320968707,28,400280,236,2253,0.0005895872888977715,0.005628560007994404,9.546610169491526,2017
CC,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,400308,0.5895363759314207,0.32782202021000234,28,400280,236,1662,0.0005895872888977715,0.0041520935345258315,7.0423728813559325,1426
CC,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,400308,0.5961525504332426,0.3367747455802383,28,400280,236,1139,0.0005895872888977715,0.002845508144298991,4.826271186440678,903
CC,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,400308,0.6037719062286346,0.34601352290452736,28,400280,236,741,0.0005895872888977715,0.001851204157090037,3.139830508474576,505
CC,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,400308,0.6098701849648274,0.3509188993455238,28,400280,236,483,0.0005895872888977715,0.0012066553412611173,2.0466101694915255,247
