corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi_j,metadata_head,best_single,causal_mean,12,noxij,125,32750,0.6391530193296739,0.07314044581146077,0.09555166251403142,0.6964028822297219
noxi_j,metadata_head,best_single,causal_mean,12,noxij,126,30800,0.6034152648148512,0.06941339859868118,0.09445671372111321,0.6260716824327682
noxi_j,metadata_head,best_single,causal_mean,12,noxij,143,42050,0.5211130148983307,0.04240743457111951,0.06368892393340632,0.5387385891308586
noxi_j,metadata_head,best_single,causal_mean,12,noxij,144,38500,0.5887864580736881,0.04482365041013151,0.06568653083652307,0.7225275495402524
noxi_j,metadata_head,best_single,causal_mean,12,noxij,145,54698,0.5025080800270331,0.059425352578761526,0.08566869517232155,0.6618515330225436
noxi_j,metadata_head,best_single,causal_mean,12,noxij,146,72600,0.5593638568251456,0.04993701311490039,0.06602756223369009,0.715973087034638
noxi_j,metadata_head,best_single,causal_mean,25,noxij,121,28100,0.6990709727221809,0.06491810494026201,0.0958005291567832,0.7484376506504918
noxi_j,metadata_head,best_single,causal_mean,25,noxij,122,31700,0.6801665452250133,0.06416070469324912,0.0827458639839477,0.6807606031005274
noxi_j,metadata_head,best_single,causal_mean,25,noxij,123,35150,0.5909824317839354,0.07568140258346473,0.10386605506263943,0.6649768129084372
noxi_j,metadata_head,best_single,causal_mean,25,noxij,124,34400,0.6899402115033476,0.055626893445181555,0.08238379843969348,0.7563085194859692
noxi_j,metadata_head,best_single,causal_mean,25,noxij,125,32750,0.6393992664679593,0.07317556939661334,0.0956566879187775,0.6963020257451736
noxi_j,metadata_head,best_single,causal_mean,25,noxij,126,30800,0.6034596745056997,0.0695643397383576,0.09462948167172242,0.6252909836252746
noxi_j,metadata_head,best_single,causal_mean,25,noxij,143,42050,0.515006991889831,0.042396804675644974,0.0642075867320875,0.5328557222857522
noxi_j,metadata_head,best_single,causal_mean,25,noxij,144,38500,0.5799642648180563,0.0449862016319998,0.06650737438739956,0.7128225128837139
noxi_j,metadata_head,best_single,causal_mean,25,noxij,145,54698,0.49304931916536543,0.05974778265676297,0.08653366987021706,0.6499236198320967
noxi_j,metadata_head,best_single,causal_mean,25,noxij,146,72600,0.554516115634723,0.0499863657091591,0.06638355363136841,0.7101691448706275
noxi_j,metadata_head,best_single,causal_mean,50,noxij,121,28100,0.6986264506660048,0.06483624495860613,0.0960454502766361,0.7465786136633669
noxi_j,metadata_head,best_single,causal_mean,50,noxij,122,31700,0.6811780247615887,0.06428174742605812,0.08282534771200353,0.6818619841112038
noxi_j,metadata_head,best_single,causal_mean,50,noxij,123,35150,0.5933889455757675,0.07566687951001226,0.10354352275787239,0.6670444270416025
noxi_j,metadata_head,best_single,causal_mean,50,noxij,124,34400,0.6915551614636303,0.05531812588698032,0.08217612815064956,0.7579556513609543
noxi_j,metadata_head,best_single,causal_mean,50,noxij,125,32750,0.6388740837921305,0.07333218242018825,0.09602409256423328,0.6948463429547604
noxi_j,metadata_head,best_single,causal_mean,50,noxij,126,30800,0.6013888073001701,0.0699617188916788,0.09524684623348272,0.6215197145394943
noxi_j,metadata_head,best_single,causal_mean,50,noxij,143,42050,0.5028559338499726,0.042621073429417164,0.06525757392932548,0.5211976125087612
noxi_j,metadata_head,best_single,causal_mean,50,noxij,144,38500,0.5636548830273997,0.045472600454770966,0.06801765130809836,0.6949211819784881
noxi_j,metadata_head,best_single,causal_mean,50,noxij,145,54698,0.47369785732070246,0.060434633876720316,0.08831140630337188,0.6254787602791341
noxi_j,metadata_head,best_single,causal_mean,50,noxij,146,72600,0.5431594740143103,0.050286858096309964,0.06731057326725517,0.6963930122855899
noxi_j,metadata_head,best_single,causal_mean,100,noxij,121,28100,0.6946467854345956,0.06511984443099339,0.09700900900380467,0.7398617296313993
noxi_j,metadata_head,best_single,causal_mean,100,noxij,122,31700,0.6811027651798319,0.06465442283409405,0.0832742592552305,0.6820465617495214
